,virus_id,title_bg,title,link,virus_image,image,num_rep,date_iso,media,author,media_matches,first_time,minutes_since_first,media_rank,day,time
1363,1044,"Прокурорският син от Перник пое лихварската империя на чичо си, рекетира с отряд мутри","The prosecutor's son from Pernik took over his uncle's usurious empire, racketeering with a squad of thugs",https://svobodnoslovo.eu/bulgaria/prokurorskiyat-sin-ot-pernik-poe-lihvarskata-imperiya-na-chicho-si-reketira-s-otryad-mutri-2/165827,1044.jpg,https://svobodnoslovo.eu/media/1/2025/06/21/129153/960x540.jpg?timer=1750515002,2,2025-06-21 14:10:00,svobodnoslovo.eu,Iva Ivanova,"informiran.net,kliuki.net",2025-06-21 14:10:00,0,13,2025-06-21,14:10
1364,1045,"Промениха паркирането в София: По-високи цени, разширени зони и по-скъпи служебни места","Parking in Sofia has changed: Higher prices, expanded zones and more expensive official spaces",https://svobodnoslovo.eu/bulgaria/promeniha-parkiraneto-v-sofiya-po-visoki-ceni-razshireni-zoni-i-po-skapi-sluzhebni-mesta/177381,1045.jpg,https://svobodnoslovo.eu/media/1/2025/11/13/145405/960x540.jpg?timer=1763042428,2,2025-11-13 14:00:06,svobodnoslovo.eu,Iva Ivanova,"informiran.net,crimesbg.com",2025-11-13 14:00:06,0,13,2025-11-13,14:00
1365,1045,"Промениха паркирането в София: По-високи цени, разширени зони и по-скъпи служебни места","Parking in Sofia has changed: Higher prices, expanded zones and more expensive official spaces",https://crimesbg.com/novini/promeniha-parkiraneto-v-sofiya-po-visoki-ceni-razshireni-zoni-i-po-skapi-sluzhebni-mesta-5/177384,1045.jpg,https://crimesbg.com/media/4/2025/11/13/145408/320x180.jpg?timer=1763042473,2,2025-11-13 14:01:21,crimesbg.com,Iva Ivanova,"informiran.net,svobodnoslovo.eu",2025-11-13 14:00:06,1.25,2,2025-11-13,14:01
1366,1045,"Промениха паркирането в София: По-високи цени, разширени зони и по-скъпи служебни места","Parking in Sofia has changed: Higher prices, expanded zones and more expensive official spaces",https://informiran.net/balgariya/promeniha-parkiraneto-v-sofiya-po-visoki-ceni-razshireni-zoni-i-po-skapi-sluzhebni-mesta,1045.jpg,https://informiran.net/media/1/2025/11/13/87617/320x180.jpg?timer=1763042548,2,2025-11-13 14:02:36,informiran.net,Галя Иванова,"crimesbg.com,svobodnoslovo.eu",2025-11-13 14:00:06,2.5,3,2025-11-13,14:02
1367,1050,Проф. Георги Чернев: VII Национален конгрес на Българското дружество по дерматологична хирургия разчупва за пореден път догми в медицината,Prof. Georgi Chernev: VII National Congress of the Bulgarian Society of Dermatological Surgery breaks once again dogmas in medicine,https://informiran.net/balgariya/prof-georgi-chernev-vii-nacionalen-kongres-na-balgarskoto-druzhestvo-po-dermatologichna-hirurgiya-razchupva-za-poreden-pat-dogmi-v-medicinata,1050.jpg,https://informiran.net/media/1/2025/03/05/82036/320x180.jpg?timer=1741161252,2,2025-03-05 07:54:47,informiran.net,Галя Иванова,"crimesbg.com,svobodnoslovo.eu",2025-03-05 07:54:47,0,3,2025-03-05,07:54
1368,1050,Проф. Георги Чернев: VII Национален конгрес на Българското дружество по дерматологична хирургия разчупва за пореден път догми в медицината,Prof. Georgi Chernev: VII National Congress of the Bulgarian Society of Dermatological Surgery breaks once again dogmas in medicine,https://svobodnoslovo.eu/bulgaria/prof-georgi-chernev-vii-nacionalen-kongres-na-balgarskoto-druzhestvo-po-dermatologichna-hirurgiya-razchupva-za-poreden-pat-dogmi-v-medicinata/156437,1050.jpg,https://svobodnoslovo.eu/media/1/2025/03/05/116641/960x540.jpg?timer=1741161422,2,2025-03-05 07:56:56,svobodnoslovo.eu,Iva Ivanova,"crimesbg.com,informiran.net",2025-03-05 07:54:47,2.15,13,2025-03-05,07:56
1369,1050,Проф. Георги Чернев: VII Национален конгрес на Българското дружество по дерматологична хирургия разчупва за пореден път догми в медицината,Prof. Georgi Chernev: VII National Congress of the Bulgarian Society of Dermatological Surgery breaks once again dogmas in medicine,https://crimesbg.com/novini/prof-georgi-chernev-vii-nacionalen-kongres-na-balgarskoto-druzhestvo-po-dermatologichna-hirurgiya-razchupva-za-poreden-pat-dogmi-v-medicinata-5/156440,1050.jpg,https://crimesbg.com/media/4/2025/03/05/116647/320x180.jpg?timer=1741161501,2,2025-03-05 08:00:00,crimesbg.com,Iva Ivanova,"svobodnoslovo.eu,informiran.net",2025-03-05 07:54:47,5.216666667,2,2025-03-05,08:00
1370,1060,Пуснаха предсрочно от затвора сина на Йоско Костинбродския,The son of Yosko Kostinbrodski was released early from prison,https://crimesbg.com/novini/pusnaha-predsrochno-ot-zatvora-sina-na-yosko-kostinbrodskiya/178189,1060.jpg,https://crimesbg.com/media/4/2025/11/23/146617/320x180.jpg?timer=1763916455,2,2025-11-24 08:50:00,crimesbg.com,Iva Ivanova,"informiran.net,svobodnoslovo.eu",2025-11-24 08:50:00,0,2,2025-11-24,08:50
1371,1060,Пуснаха предсрочно от затвора сина на Йоско Костинбродския,The son of Yosko Kostinbrodski was released early from prison,https://informiran.net/balgariya/pusnaha-predsrochno-ot-zatvora-sina-na-yosko-kostinbrodskiya,1060.jpg,https://informiran.net/media/1/2025/11/23/87891/320x180.jpg?timer=1763916794,2,2025-11-24 09:10:00,informiran.net,Галя Иванова,"svobodnoslovo.eu,crimesbg.com",2025-11-24 08:50:00,20,3,2025-11-24,09:10
1372,1060,Пуснаха предсрочно от затвора сина на Йоско Костинбродския,The son of Yosko Kostinbrodski was released early from prison,https://svobodnoslovo.eu/bulgaria/pusnaha-predsrochno-ot-zatvora-sina-na-yosko-kostinbrodskiya-2/178190,1060.jpg,https://svobodnoslovo.eu/media/1/2025/11/23/146618/960x540.jpg?timer=1763975408,2,2025-11-24 09:10:00,svobodnoslovo.eu,Iva Ivanova,"informiran.net,crimesbg.com",2025-11-24 08:50:00,20,13,2025-11-24,09:10
1373,1061,"Пуснаха тайно от ареста Венци Лисицата, който обра дома на Копринков навръх Бъдни вечер","Ventsi the Fox, who robbed Koprinkov's home on Christmas Eve, was secretly released from custody",https://informiran.net/balgariya/pusnaha-tayno-ot-aresta-venci-lisicata-koyto-obra-doma-na-koprinkov-navrah-badni-vecher,1061.jpg,https://informiran.net/media/1/2025/02/22/81814/320x180.png?timer=1740210489,2,2025-02-22 08:30:00,informiran.net,Галя Иванова,"razkritia.com,svobodnoslovo.eu",2025-02-22 08:30:00,0,3,2025-02-22,08:30
1374,1061,"Пуснаха тайно от ареста Венци Лисицата, който обра дома на Копринков навръх Бъдни вечер","Ventsi the Fox, who robbed Koprinkov's home on Christmas Eve, was secretly released from custody",https://svobodnoslovo.eu/bulgaria/pusnaha-tayno-ot-aresta-venci-lisicata-koyto-obra-doma-na-koprinkov-navrah-badni-vecher-2/155524,1061.jpg,https://svobodnoslovo.eu/media/1/2025/02/22/115343/960x540.png?timer=1740213002,2,2025-02-22 08:30:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net",2025-02-22 08:30:00,0,13,2025-02-22,08:30
1375,1061,"Пуснаха тайно от ареста Венци Лисицата, който обра дома на Копринков навръх Бъдни вечер","Ventsi the Fox, who robbed Koprinkov's home on Christmas Eve, was secretly released from custody",https://razkritia.com/scandalni/pusnaha-tayno-ot-aresta-venci-lisicata-koyto-obra-doma-na-koprinkov-navrah-badni-vecher/239265,1061.jpg,https://razkritia.com/media/4/2025/02/22/516474/320x180.png?timer=1740210590,2,2025-02-22 10:30:00,razkritia.com,Иванина Николова,"informiran.net,svobodnoslovo.eu",2025-02-22 08:30:00,120,12,2025-02-22,10:30
1376,1063,Първи снимки на контрабандиста Паскал,First photos of smuggler Pascal,https://svobodnoslovo.eu/bulgaria/parvi-snimki-na-kontrabandista-paskal/171186,1063.jpg,https://svobodnoslovo.eu/media/1/2025/08/28/136606/960x540.jpg?timer=1756394072,2,2025-08-28 15:14:30,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,informiran.net",2025-08-28 15:14:30,0,13,2025-08-28,15:14
1377,1063,Първи снимки на контрабандиста Паскал,First photos of smuggler Pascal,https://informiran.net/balgariya/parvi-snimki-na-kontrabandista-paskal,1063.jpg,https://informiran.net/media/1/2025/08/28/85687/320x180.jpg?timer=1756394270,2,2025-08-28 15:18:06,informiran.net,Галя Иванова,"kliuki.ws,svobodnoslovo.eu",2025-08-28 15:14:30,3.6,3,2025-08-28,15:18
1378,1063,Първи снимки на контрабандиста Паскал,First photos of smuggler Pascal,https://kliuki.ws/novini/parvi-snimki-na-kontrabandista-paskal-4/249383,1063.jpg,https://kliuki.ws/media/6/2025/08/28/535374/480x270.jpg?timer=1756394904,2,2025-08-28 15:20:11,kliuki.ws,Иванина Николова,"informiran.net,svobodnoslovo.eu",2025-08-28 15:14:30,5.683333333,7,2025-08-28,15:20
1379,1066,Първо в : Бой в парламента!,First in: Fight in Parliament!,https://narod.bg/2025/10/24/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b1%d0%be%d0%b9-%d0%b2-%d0%bf%d0%b0%d1%80%d0%bb%d0%b0%d0%bc%d0%b5%d0%bd%d1%82%d0%b0/,1066.jpg,https://narod.bg/wp-content/uploads/2025/10/boi-ns-357x210.jpg,2,2025-10-24 07:05:23,narod,"
						admin","24chasa,novinite-dnes",2025-10-24 07:05:23,0,8,2025-10-24,07:05
1380,1066,Първо в : Бой в парламента!,First in: Fight in Parliament!,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-boj-v-parlamenta/,1066.jpg,https://narod.bg/wp-content/uploads/2025/10/boi-ns.jpg,2,2025-10-24 07:06:04,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-10-24 07:05:23,0.6833333333,9,2025-10-24,07:06
1381,1066,Първо в : Бой в парламента!,First in: Fight in Parliament!,https://24-chasa.eu/parvo-v-24-chasa-eu-boj-v-parlamenta/,1066.jpg,https://i3.wp.com/narod.bg/wp-content/uploads/2025/10/boi-ns.jpg?resize=780&w=780,2,2025-10-24 17:45:13,24chasa,NA,"novinite-dnes,narod",2025-10-24 07:05:23,639.8333333,1,2025-10-24,17:45
1382,1067,Първо в : Бойко Рашков аут от ПП!,First in: Boyko Rashkov out of the starting lineup!,https://narod.bg/2025/10/10/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b1%d0%be%d0%b9%d0%ba%d0%be-%d1%80%d0%b0%d1%88%d0%ba%d0%be%d0%b2-%d0%b0%d1%83%d1%82-%d0%be%d1%82-%d0%bf%d0%bf/,1067.jpg,https://narod.bg/wp-content/uploads/2024/06/rash11-750x430.jpg,2,2025-10-10 07:44:14,narod,"
						admin","24chasa,novinite-dnes",2025-10-10 07:44:14,0,8,2025-10-10,07:44
1383,1067,Първо в : Бойко Рашков аут от ПП!,First in: Boyko Rashkov out of the starting lineup!,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-bojko-rashkov-aut-ot-pp/,1067.jpg,https://narod.bg/wp-content/uploads/2024/06/rash11.jpg,2,2025-10-10 07:44:45,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-10-10 07:44:14,0.5166666667,9,2025-10-10,07:44
1384,1067,Първо в : Бойко Рашков аут от ПП!,First in: Boyko Rashkov out of the starting lineup!,https://24-chasa.eu/parvo-v-24-chasa-eu-bojko-rashkov-aut-ot-pp/,1067.jpg,https://i2.wp.com/narod.bg/wp-content/uploads/2024/06/rash11.jpg?resize=780&w=780,2,2025-10-10 17:35:15,24chasa,NA,"novinite-dnes,narod",2025-10-10 07:44:14,591.0166667,1,2025-10-10,17:35
1385,1068,Първо в : Велислава Делчева стана омбудсман,First in: Velislava Delcheva became Ombudsman,https://narod.bg/2025/07/18/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b2%d0%b5%d0%bb%d0%b8%d1%81%d0%bb%d0%b0%d0%b2%d0%b0-%d0%b4%d0%b5%d0%bb%d1%87%d0%b5%d0%b2%d0%b0-%d1%81%d1%82%d0%b0%d0%bd%d0%b0-%d0%be%d0%bc%d0%b1/,1068.jpg,https://narod.bg/wp-content/uploads/2025/07/delcheva1-750x430.jpg,2,2025-07-18 09:12:31,narod,"
						admin","24chasa,novinite-dnes",2025-07-18 09:12:31,0,8,2025-07-18,09:12
1386,1068,Първо в : Велислава Делчева стана омбудсман,First in: Velislava Delcheva became Ombudsman,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-velislava-delcheva-stana-ombudsman/,1068.jpg,https://novinite-dnes.eu/wp-content/uploads/2025/07/delcheva1.jpg,2,2025-07-18 10:20:54,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-07-18 09:12:31,68.38333333,9,2025-07-18,10:20
1387,1068,Първо в : Велислава Делчева стана омбудсман,First in: Velislava Delcheva became Ombudsman,https://24-chasa.eu/parvo-v-24-chasa-eu-velislava-delcheva-stana-ombudsman/,1068.jpg,https://i1.wp.com/narod.bg/wp-content/uploads/2025/07/delcheva1.jpg?resize=780&w=780,2,2025-07-18 14:28:51,24chasa,NA,"novinite-dnes,narod",2025-07-18 09:12:31,316.3333333,1,2025-07-18,14:28
1388,1069,"Първо в : ГДБОП удари митница „Русе“, двама в ареста, финансов шеф обявен за издирване!","First in: GDBOP hits Ruse customs, two in custody, financial chief wanted!",https://narod.bg/2025/10/28/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b3%d0%b4%d0%b1%d0%be%d0%bf-%d1%83%d0%b4%d0%b0%d1%80%d0%b8-%d0%bc%d0%b8%d1%82%d0%bd%d0%b8%d1%86%d0%b0-%d1%80%d1%83%d1%81%d0%b5/,1069.jpg,https://narod.bg/wp-content/uploads/2025/10/gdbop-new-357x210.jpg,2,2025-10-28 10:45:26,narod,"
						admin","24chasa,novinite-dnes",2025-10-28 10:45:26,0,8,2025-10-28,10:45
1389,1069,"Първо в : ГДБОП удари митница „Русе“, двама в ареста, финансов шеф обявен за издирване!","First in: GDBOP hits Ruse customs, two in custody, financial chief wanted!",https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-gdbop-udari-mitnicza-ruse-dvama-v-aresta-finansov-shef-obyaven-za-izdirvane/,1069.jpg,https://narod.bg/wp-content/uploads/2025/10/gdbop-new.jpg,2,2025-10-28 11:06:13,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-10-28 10:45:26,20.78333333,9,2025-10-28,11:06
1390,1069,"Първо в : ГДБОП удари митница „Русе“, двама в ареста, финансов шеф обявен за издирване!","First in: GDBOP hits Ruse customs, two in custody, financial chief wanted!",https://24-chasa.eu/parvo-v-24-chasa-eu-gdbop-udari-mitnicza-ruse-dvama-v-aresta-finansov-shef-obyaven-za-izdirvane/,1069.jpg,https://i2.wp.com/narod.bg/wp-content/uploads/2025/10/gdbop-new.jpg?resize=780&w=780,2,2025-10-28 13:52:50,24chasa,NA,"novinite-dnes,narod",2025-10-28 10:45:26,187.4,1,2025-10-28,13:52
1391,1070,Първо в : ДПС на Ахмед Доган напуска коалицията!,First in: Ahmed Dogan's MRF leaves the coalition!,https://narod.bg/2025/02/27/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b4%d0%bf%d1%81-%d0%bd%d0%b0-%d0%b0%d1%85%d0%bc%d0%b5%d0%b4-%d0%b4%d0%be%d0%b3%d0%b0%d0%bd-%d0%bd%d0%b0%d0%bf%d1%83%d1%81%d0%ba%d0%b0-%d0%ba%d0%be/,1070.jpg,https://narod.bg/wp-content/uploads/2025/02/dps-na-dogan-750x430.jpg,2,2025-02-27 11:12:46,narod,"
						admin","novinite-dnes,24chasa",2025-02-27 11:12:46,0,8,2025-02-27,11:12
1392,1070,Първо в : ДПС на Ахмед Доган напуска коалицията!,First in: Ahmed Dogan's MRF leaves the coalition!,https://24-chasa.eu/parvo-v-24-chasa-eu-dps-na-ahmed-dogan-napuska-koalicziyata/,1070.jpg,https://i0.wp.com/narod.bg/wp-content/uploads/2025/02/dps-na-dogan.jpg?resize=780&w=780,2,2025-02-27 13:44:53,24chasa,NA,"novinite-dnes,narod",2025-02-27 11:12:46,152.1166667,1,2025-02-27,13:44
1393,1071,Първо в : ДПС си върна фейсбук страницата,First in: DPS regains its Facebook page,https://24-chasa.eu/parvo-v-24-chasa-eu-dps-si-varna-fejsbuk-straniczata/,1071.jpg,https://i2.wp.com/narod.bg/wp-content/uploads/2025/07/didko2.jpg?resize=780&w=780,2,2025-07-24 06:48:49,24chasa,NA,"novinite-dnes,narod",2025-07-24 06:48:49,0,1,2025-07-24,06:48
1394,1071,Първо в : ДПС си върна фейсбук страницата,First in: DPS regains its Facebook page,https://narod.bg/2025/07/24/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b4%d0%bf%d1%81-%d1%81%d0%b8-%d0%b2%d1%8a%d1%80%d0%bd%d0%b0-%d1%84%d0%b5%d0%b9%d1%81%d0%b1%d1%83%d0%ba-%d1%81%d1%82%d1%80%d0%b0%d0%bd%d0%b8%d1%86/,1071.jpg,https://narod.bg/wp-content/uploads/2025/07/didko2.jpg,2,2025-07-24 14:19:35,narod,"
						admin","novinite-dnes,24chasa",2025-07-24 06:48:49,450.7666667,8,2025-07-24,14:19
1395,1071,Първо в : ДПС си върна фейсбук страницата,First in: DPS regains its Facebook page,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-dps-si-varna-fejsbuk-straniczata/,1071.jpg,https://novinite-dnes.eu/wp-content/uploads/2025/07/didko2.jpg,2,2025-07-24 15:08:55,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-07-24 06:48:49,500.1,9,2025-07-24,15:08
1396,1072,Първо в : Деси Банова заряза Росен Плевнелиев,First in: Desi Banova dumps Rosen Plevneliev,https://24-chasa.eu/parvo-v-24-chasa-eu-desi-banova-zaryaza-rosen-plevneliev/,1072.jpg,https://i3.wp.com/narod.bg/wp-content/uploads/2025/11/banova.jpg?resize=780&w=780,2,2025-11-05 07:56:09,24chasa,NA,"novinite-dnes,narod",2025-11-05 07:56:09,0,1,2025-11-05,07:56
1397,1072,Първо в : Деси Банова заряза Росен Плевнелиев,First in: Desi Banova dumps Rosen Plevneliev,https://narod.bg/2025/11/07/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%b4%d0%b5%d1%81%d0%b8-%d0%b1%d0%b0%d0%bd%d0%be%d0%b2%d0%b0-%d0%b7%d0%b0%d1%80%d1%8f%d0%b7%d0%b0-%d1%80%d0%be%d1%81%d0%b5%d0%bd-%d0%bf%d0%bb%d0%b5/,1072.jpg,https://narod.bg/wp-content/uploads/2025/11/banova-750x430.jpg,2,2025-11-07 10:33:54,narod,"
						admin","novinite-dnes,24chasa",2025-11-05 07:56:09,3037.75,8,2025-11-07,10:33
1398,1072,Първо в : Деси Банова заряза Росен Плевнелиев,First in: Desi Banova dumps Rosen Plevneliev,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-desi-banova-zaryaza-rosen-plevneliev/,1072.jpg,https://narod.bg/wp-content/uploads/2025/11/banova.jpg,2,2025-11-07 10:49:37,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-11-05 07:56:09,3053.466667,9,2025-11-07,10:49
1399,1076,"Първо в : Кирил Петков се прости с НС, тръгва на обиколка из България","First in: Kiril Petkov bids farewell to the National Assembly, sets off on a tour of Bulgaria",https://narod.bg/2025/06/30/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%ba%d0%b8%d1%80%d0%b8%d0%bb-%d0%bf%d0%b5%d1%82%d0%ba%d0%be%d0%b2-%d1%81%d0%b5-%d0%bf%d1%80%d0%be%d1%81%d1%82%d0%b8-%d1%81-%d0%bd%d1%81-%d1%82%d1%80/,1076.jpg,https://narod.bg/wp-content/uploads/2025/06/kirata-357x210.jpg,2,2025-06-30 09:41:10,narod,"
						admin","24chasa,novinite-dnes",2025-06-30 09:41:10,0,8,2025-06-30,09:41
1400,1076,"Първо в : Кирил Петков се прости с НС, тръгва на обиколка из България","First in: Kiril Petkov bids farewell to the National Assembly, sets off on a tour of Bulgaria",https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-kiril-petkov-se-prosti-s-ns-tragva-na-obikolka-iz-balgariya/,1076.jpg,https://novinite-dnes.eu/wp-content/uploads/2025/06/kirata.jpg,2,2025-06-30 09:49:08,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-06-30 09:41:10,7.966666667,9,2025-06-30,09:49
1401,1076,"Първо в : Кирил Петков се прости с НС, тръгва на обиколка из България","First in: Kiril Petkov bids farewell to the National Assembly, sets off on a tour of Bulgaria",https://24-chasa.eu/parvo-v-24-chasa-eu-kiril-petkov-se-prosti-s-ns-tragva-na-obikolka-iz-balgariya/,1076.jpg,https://i0.wp.com/narod.bg/wp-content/uploads/2025/06/kirata.jpg?resize=780&w=780,2,2025-06-30 09:55:19,24chasa,NA,"novinite-dnes,narod",2025-06-30 09:41:10,14.15,1,2025-06-30,09:55
1402,1079,Първо в : Наталия Киселова се изплаши! Издаде абсурдна заповед (ДОКУМЕНТ),First in: Natalia Kiselova got scared! She issued an absurd order (DOCUMENT),https://24-chasa.eu/parvo-v-24-chasa-eu-nataliya-kiselova-se-izplashi-izdade-absurdna-zapoved-dokument/,1079.jpg,https://i1.wp.com/narod.bg/wp-content/uploads/2024/12/kisel3.webp?resize=780&w=780,2,2025-09-02 05:05:44,24chasa,NA,"novinite-dnes,narod",2025-09-02 05:05:44,0,1,2025-09-02,05:05
1403,1079,Първо в : Наталия Киселова се изплаши! Издаде абсурдна заповед (ДОКУМЕНТ),First in: Natalia Kiselova got scared! She issued an absurd order (DOCUMENT),https://narod.bg/2025/09/02/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%bd%d0%b0%d1%82%d0%b0%d0%bb%d0%b8%d1%8f-%d0%ba%d0%b8%d1%81%d0%b5%d0%bb%d0%be%d0%b2%d0%b0-%d1%81%d0%b5-%d0%b8%d0%b7%d0%bf%d0%bb%d0%b0%d1%88%d0%b8/,1079.jpg,https://narod.bg/wp-content/uploads/2024/12/kisel3-750x430.webp,2,2025-09-02 11:09:09,narod,"
						admin","novinite-dnes,24chasa",2025-09-02 05:05:44,363.4166667,8,2025-09-02,11:09
1404,1079,Първо в : Наталия Киселова се изплаши! Издаде абсурдна заповед (ДОКУМЕНТ),First in: Natalia Kiselova got scared! She issued an absurd order (DOCUMENT),https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-nataliya-kiselova-se-izplashi-izdade-absurdna-zapoved-dokument/,1079.jpg,https://narod.bg/wp-content/uploads/2024/12/kisel3.webp,2,2025-09-02 11:11:14,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-09-02 05:05:44,365.5,9,2025-09-02,11:11
1405,1080,Първо в : Няма да има референдум за еврото,First in: There will be no referendum on the euro,https://24-chasa.eu/parvo-v-24-chasa-eu-nyama-da-ima-referendum-za-evroto/,1080.jpg,https://i0.wp.com/narod.bg/wp-content/uploads/2025/12/refe.jpg?resize=780&w=780,2,2025-12-03 10:10:53,24chasa,NA,"novinite-dnes,narod",2025-12-03 10:10:53,0,1,2025-12-03,10:10
1406,1080,Първо в : Няма да има референдум за еврото,First in: There will be no referendum on the euro,https://narod.bg/2025/12/03/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%bd%d1%8f%d0%bc%d0%b0-%d0%b4%d0%b0-%d0%b8%d0%bc%d0%b0-%d1%80%d0%b5%d1%84%d0%b5%d1%80%d0%b5%d0%bd%d0%b4%d1%83%d0%bc-%d0%b7%d0%b0-%d0%b5%d0%b2%d1%80/,1080.jpg,https://narod.bg/wp-content/uploads/2025/12/refe-750x430.jpg,2,2025-12-03 10:39:43,narod,"
						admin","novinite-dnes,24chasa",2025-12-03 10:10:53,28.83333333,8,2025-12-03,10:39
1407,1080,Първо в : Няма да има референдум за еврото,First in: There will be no referendum on the euro,https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-nyama-da-ima-referendum-za-evroto/,1080.jpg,https://narod.bg/wp-content/uploads/2025/12/refe.jpg,2,2025-12-03 11:00:15,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-12-03 10:10:53,49.36666667,9,2025-12-03,11:00
1408,1081,Първо в : ПП и ДБ са разделени!,First in: PP and DB are separated!,https://24-chasa.eu/parvo-v-24-chasa-eu-pp-i-db-sa-razdeleni/,1081.jpg,https://i0.wp.com/narod.bg/wp-content/uploads/2025/04/kiro-prost1.jpg?resize=780&w=780,2,2025-04-16 09:47:28,24chasa,NA,"novinite-dnes,narod",2025-04-16 09:47:28,0,1,2025-04-16,09:47
1409,1081,Първо в : ПП и ДБ са разделени!,First in: PP and DB are separated!,https://narod.bg/2025/04/16/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%bf%d0%bf-%d0%b8-%d0%b4%d0%b1-%d1%81%d0%b0-%d1%80%d0%b0%d0%b7%d0%b4%d0%b5%d0%bb%d0%b5%d0%bd%d0%b8/,1081.jpg,https://narod.bg/wp-content/uploads/2025/04/kiro-prost1-357x210.jpg,2,2025-04-16 09:59:12,narod,"
						admin","novinite-dnes,24chasa",2025-04-16 09:47:28,11.73333333,8,2025-04-16,09:59
1410,1082,Първо в : ПП се разпада и в Пазарджик! Стоян Самунев напусна „Промяната“ (ДОКУМЕНТ),First in: PP is collapsing in Pazardzhik too! Stoyan Samunev left Promyanata (DOCUMENT),https://24-chasa.eu/parvo-v-24-chasa-eu-pp-se-razpada-i-v-pazardzhik-stoyan-samunev-napusna-promyanata-dokument/,1082.jpg,https://i3.wp.com/narod.bg/wp-content/uploads/2025/06/samunev.jpg?resize=780&w=780,2,2025-06-26 09:16:10,24chasa,NA,"novinite-dnes,narod",2025-06-26 09:16:10,0,1,2025-06-26,09:16
1411,1082,Първо в : ПП се разпада в Пазарджик и Бургас! (ОБНОВЕНА + ДОКУМЕНТ),First in: PP is collapsing in Pazardzhik and Burgas! (UPDATED + DOCUMENT),https://narod.bg/2025/06/26/%d0%bf%d1%8a%d1%80%d0%b2%d0%be-%d0%b2-narod-bg-%d0%bf%d0%bf-%d1%81%d0%b5-%d1%80%d0%b0%d0%b7%d0%bf%d0%b0%d0%b4%d0%b0-%d0%b8-%d0%b2-%d0%bf%d0%b0%d0%b7%d0%b0%d1%80%d0%b4%d0%b6%d0%b8%d0%ba-%d1%81%d1%82/,1082.jpg,https://narod.bg/wp-content/uploads/2025/06/samunev-750x430.jpg,2,2025-06-26 11:58:33,narod,"
						admin","novinite-dnes,24chasa",2025-06-26 11:58:33,162.3833333,8,2025-06-26,11:58
1412,1082,Първо в : ПП се разпада и в Пазарджик! Стоян Самунев напусна „Промяната“ (ДОКУМЕНТ),First in: PP is collapsing in Pazardzhik too! Stoyan Samunev left Promyanata (DOCUMENT),https://novinite-dnes.eu/parvo-v-novinite-dnes-eu-pp-se-razpada-i-v-pazardzhik-stoyan-samunev-napusna-promyanata-dokument/,1082.jpg,https://novinite-dnes.eu/wp-content/uploads/2025/06/samunev.jpg,2,2025-06-26 12:35:21,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-06-26 09:16:10,199.1833333,9,2025-06-26,12:35
